"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"null"
"exp7b_scale-check(b)"
"08/07/2026 20:17:48:684 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","treatment","targeting-mode","network-type","p0","num-nodes","legal-strength","legal-response-time","legal-accuracy","platform-accuracy","platform-speed","ba-m","ws-rewire-prob","beta0","amplification","super-ratio","lambda-weight","max-ticks","[step]","effectiveness","over-removal-rate","net-effectiveness","removal-precision","error-rate","current-pollution-rate","count-wrongly-removed","deleted-count","false-deleted","mean-degree","max-degree","degree-sd","count-isolates","mean-super-degree","legal-load","audit-load"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","0","90","0","90","0","0","10","0","0","0","3.9988","123","5.73743690130363","0","45.92","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","7","99.62","63.68000000000001","35.94","15.296880241529687","84.70311975847031","0.38","3184","912","5050","3.9988","176","5.821441092657409","0","47.06","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","21","100","93.04","6.959999999999994","6.015267175572519","93.98473282442748","0","4652","985","15390","3.9988","185","5.830574386759595","0","45.7","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","2","96.66","25.180000000000003","71.47999999999999","31.914893617021278","68.08510638297872","3.34","1259","630","1344","3.9988","224","6.038848573893948","0","45.52","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","12","99.96","81.5","18.459999999999994","10.61612342903852","89.38387657096149","0.04","4075","1039","8748","3.9988","132","5.741619266231474","0","47.1","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","6","99.64","58.34","41.3","16.910631741140218","83.08936825885979","0.36","2917","878","4314","3.9988","182","6.078502134378147","0","44.4","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","8","99.66","68.52000000000001","31.139999999999986","13.878525593195047","86.12147440680495","0.33999999999999997","3426","930","5771","3.9988","176","5.821441092657448","0","47.06","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","100","93.86","6.140000000000001","5.741096928367431","94.25890307163257","0","4693","985","16172","3.9988","185","5.830574386759601","0","45.7","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","1","94.94","13.420000000000002","81.52","40.46140195208518","59.53859804791482","5.06","671","456","671","3.9988","123","5.737436901303599","0","45.92","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","3","97.78","35.699999999999996","62.080000000000005","26.572934973637963","73.42706502636204","2.22","1785","756","2089","3.9988","224","6.038848573893945","0","45.52","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","9","99.62","72.1","27.52000000000001","12.74680993955675","87.25319006044326","0.38","3605","949","6496","3.9988","176","5.8214410926574","0","47.06","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","100","94.66","5.340000000000003","5.504946068294863","94.49505393170513","0","4733","985","16908","3.9988","185","5.830574386759611","0","45.7","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","13","99.98","83.7","16.28","9.884052461509219","90.11594753849079","0.02","4185","1040","9482","3.9988","132","5.741619266231488","0","47.1","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","2","97.02","25.979999999999997","71.03999999999999","31.647398843930635","68.35260115606935","2.98","1299","657","1419","3.9988","123","5.737436901303599","0","45.92","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","7","99.6","63.78","35.81999999999999","15.286410213337811","84.7135897866622","0.4","3189","910","5043","3.9988","182","6.078502134378222","0","44.4","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","100","95.32000000000001","4.679999999999993","5.279802744425386","94.72019725557462","0","4766","985","17671","3.9988","185","5.830574386759546","0","45.7","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","10","99.66","75.62","24.039999999999992","11.809778642666018","88.19022135733398","0.33999999999999997","3781","971","7251","3.9988","176","5.821441092657363","0","47.06","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","4","98.64","44.28","54.36","23.125170439050997","76.87482956094901","1.3599999999999999","2214","848","2819","3.9988","224","6.0388485738938895","0","45.52","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","14","99.98","85.74000000000001","14.239999999999995","9.24197991646672","90.75802008353328","0.02","4287","1040","10213","3.9988","132","5.741619266231487","0","47.1","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","25","100","95.92","4.079999999999998","5.079676138414729","94.92032386158527","0","4796","985","18406","3.9988","185","5.830574386759587","0","45.7","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","8","99.74","68.54","31.19999999999999","13.701279381136565","86.29872061886343","0.26","3427","921","5801","3.9988","182","6.0785021343782155","0","44.4","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","3","97.94","36.620000000000005","61.31999999999999","26.021283899759695","73.9787161002403","2.06","1831","758","2155","3.9988","123","5.73743690130363","0","45.92","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","11","99.82","78.52","21.299999999999997","10.88209219858156","89.11790780141844","0.18","3926","982","8042","3.9988","176","5.821441092657426","0","47.06","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","5","99.22","51.85999999999999","47.36000000000001","20.24373730534868","79.75626269465133","0.7799999999999999","2593","897","3534","3.9988","224","6.038848573893962","0","45.52","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","26","100","96.3","3.700000000000003","4.891736193881605","95.1082638061184","0","4815","985","19151","3.9988","185","5.830574386759582","0","45.7","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","15","100","87.33999999999999","12.66000000000001","8.697468460188821","91.30253153981118","0","4367","1041","10928","3.9988","132","5.741619266231498","0","47.1","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","9","99.8","72.2","27.599999999999994","12.47982786444325","87.52017213555675","0.2","3610","928","6508","3.9988","182","6.078502134378193","0","44.4","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","12","99.86","81.32000000000001","18.539999999999992","10.077519379844961","89.92248062015504","0.13999999999999999","4066","988","8816","3.9988","176","5.821441092657396","0","47.06","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","4","98.74","45.519999999999996","53.22","22.459322485996267","77.54067751400373","1.26","2276","842","2907","3.9988","123","5.737436901303559","0","45.92","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","27","100","96.7","3.299999999999997","4.720145677592487","95.27985432240752","0","4835","985","19883","3.9988","185","5.8305743867596105","0","45.7","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","6","99.46","58.24","41.21999999999999","17.765709852598913","82.23429014740108","0.54","2912","916","4240","3.9988","224","6.038848573893905","0","45.52","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","16","100","88.9","11.099999999999994","8.191690273843248","91.80830972615675","0","4445","1041","11667","3.9988","132","5.741619266231513","0","47.1","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","10","99.88","75.7","24.179999999999993","11.482024944974322","88.51797505502567","0.12","3785","939","7239","3.9988","182","6.078502134378219","0","44.4","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","13","99.92","83.7","16.22","9.339107512709472","90.66089248729054","0.08","4185","992","9630","3.9988","176","5.821441092657354","0","47.06","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","28","100","97","3","4.564834553712114","95.43516544628788","0","4850","985","20593","3.9988","185","5.830574386759612","0","45.7","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","5","99.2","52.339999999999996","46.86000000000001","19.995581087052585","80.00441891294741","0.8","2617","905","3621","3.9988","123","5.73743690130361","0","45.92","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","29","100","97.34","2.6599999999999966","4.405976024333512","95.59402397566649","0","4867","985","21371","3.9988","185","5.830574386759629","0","45.7","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","7","99.72","63.62","36.1","15.74776597538358","84.25223402461643","0.27999999999999997","3181","934","4997","3.9988","224","6.038848573893943","0","45.52","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","17","100","90.44","9.560000000000002","7.758235206439111","92.24176479356089","0","4522","1041","12377","3.9988","132","5.741619266231478","0","47.1","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","11","99.92","78.97999999999999","20.940000000000012","10.585990121239336","89.41400987876067","0.08","3949","943","7965","3.9988","182","6.078502134378177","0","44.4","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","14","99.9","85.56","14.340000000000003","8.720112517580873","91.27988748241913","0.1","4278","992","10384","3.9988","176","5.821441092657429","0","47.06","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","30","100","97.56","2.4399999999999977","4.257986426317382","95.74201357368261","0","4878","985","22148","3.9988","185","5.830574386759594","0","45.7","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","8","99.74","68.30000000000001","31.439999999999984","14.075409343548145","85.92459065645185","0.26","3415","937","5720","3.9988","224","6.0388485738938975","0","45.52","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","6","99.46","59.34","40.11999999999999","17.511781338360038","82.48821866163996","0.54","2967","929","4376","3.9988","123","5.737436901303589","0","45.92","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","18","100","91.66","8.340000000000003","7.34287931156098","92.65712068843902","0","4583","1041","13136","3.9988","132","5.741619266231536","0","47.1","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","31","100","97.86","2.1400000000000006","4.125827259780515","95.87417274021949","0","4893","985","22889","3.9988","185","5.830574386759537","0","45.7","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","7","99.68","64.94","34.74000000000001","15.619360131255128","84.38063986874488","0.32","3247","952","5143","3.9988","123","5.737436901303601","0","45.92","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","15","99.98","87.38","12.600000000000009","8.22810926797062","91.77189073202938","0.02","4369","997","11120","3.9988","176","5.821441092657375","0","47.06","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","12","99.98","81.78","18.200000000000003","9.76489997937719","90.23510002062281","0.02","4089","947","8751","3.9988","182","6.078502134378248","0","44.4","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","9","99.86","71.98","27.879999999999995","12.790697674418606","87.20930232558139","0.13999999999999999","3599","946","6450","3.9988","224","6.038848573893931","0","45.52","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","100","92.46","7.540000000000006","6.984702093397746","93.01529790660226","0","4623","1041","13863","3.9988","132","5.741619266231449","0","47.1","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","32","100","98.02","1.980000000000004","4.001137379153465","95.99886262084654","0","4901","985","23633","3.9988","185","5.830574386759612","0","45.7","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","33","100","98.16","1.8400000000000034","3.8779527559055116","96.12204724409449","0","4908","985","24415","3.9988","185","5.830574386759574","0","45.7","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","16","99.96","88.72","11.239999999999995","7.751516093920074","92.24848390607993","0.04","4436","997","11865","3.9988","176","5.821441092657408","0","47.06","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","13","99.98","83.91999999999999","16.060000000000016","9.025064328600019","90.97493567139998","0.02","4196","947","9546","3.9988","182","6.078502134378225","0","44.4","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","8","99.78","69.17999999999999","30.60000000000001","14.062271597719631","85.93772840228037","0.22","3459","962","5879","3.9988","123","5.73743690130361","0","45.92","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","10","99.88","75.22","24.659999999999997","11.661125477157984","88.33887452284202","0.12","3761","947","7174","3.9988","224","6.038848573893931","0","45.52","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","20","100","93.24","6.760000000000005","6.656435833493191","93.34356416650681","0","4662","1041","14598","3.9988","132","5.74161926623149","0","47.1","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","34","100","98.34","1.6599999999999966","3.770046312244039","96.22995368775597","0","4917","985","25142","3.9988","185","5.830574386759622","0","45.7","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","14","99.98","85.9","14.079999999999998","8.42376801280911","91.5762319871909","0.02","4295","947","10295","3.9988","182","6.078502134378243","0","44.4","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","11","99.88","78.3","21.58","10.678845286423094","89.32115471357692","0.12","3915","947","7921","3.9988","224","6.0388485738939695","0","45.52","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","21","100","93.89999999999999","6.1000000000000085","6.355311355311355","93.64468864468864","0","4695","1041","15339","3.9988","132","5.741619266231504","0","47.1","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","17","99.94","90.02","9.920000000000002","7.346908877820099","92.6530911221799","0.06","4501","1003","12649","3.9988","176","5.821441092657387","0","47.06","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","9","99.84","73.42","26.42","12.697160883280755","87.30283911671924","0.16","3671","966","6642","3.9988","123","5.7374369013035835","0","45.92","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","35","100","98.54","1.4599999999999937","3.6672996016232915","96.3327003983767","0","4927","985","25874","3.9988","185","5.830574386759583","0","45.7","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","15","99.98","87.86","12.120000000000005","7.887722805264034","92.11227719473597","0.02","4393","947","11059","3.9988","182","6.0785021343781835","0","44.4","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","12","99.9","80.44","19.460000000000008","9.94452004605883","90.05547995394117","0.1","4022","950","8603","3.9988","224","6.0388485738939455","0","45.52","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","36","100","98.7","1.2999999999999972","3.5681941677232385","96.43180583227677","0","4935","985","26620","3.9988","185","5.83057438675958","0","45.7","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","18","99.98","91.03999999999999","8.940000000000012","6.979651364678102","93.0203486353219","0.02","4552","1005","13394","3.9988","176","5.82144109265738","0","47.06","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","100","94.39999999999999","5.6000000000000085","6.077412575164924","93.92258742483509","0","4720","1041","16088","3.9988","132","5.741619266231473","0","47.1","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","16","99.98","89.32","10.66000000000001","7.428302773859896","92.5716972261401","0.02","4466","948","11814","3.9988","182","6.07850213437825","0","44.4","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","10","99.86","76.7","23.159999999999997","11.708022163334137","88.29197783666586","0.13999999999999999","3835","972","7330","3.9988","123","5.737436901303574","0","45.92","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","37","100","98.83999999999999","1.1600000000000108","3.4846287190009555","96.51537128099903","0","4942","985","27282","3.9988","185","5.830574386759608","0","45.7","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","13","99.94","82.82000000000001","17.11999999999999","9.256021756021756","90.74397824397823","0.06","4141","953","9343","3.9988","224","6.0388485738939055","0","45.52","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","17","100","90.56","9.439999999999998","7.012487992315082","92.98751200768491","0","4528","949","12584","3.9988","182","6.078502134378246","0","44.4","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","99.98","91.8","8.180000000000007","6.646385821043582","93.35361417895642","0.02","4590","1005","14116","3.9988","176","5.821441092657406","0","47.06","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","38","100","98.88","1.1200000000000045","3.3949128007168956","96.6050871992831","0","4944","985","28029","3.9988","185","5.830574386759591","0","45.7","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","100","94.92","5.079999999999998","5.835201793721973","94.16479820627802","0","4746","1041","16799","3.9988","132","5.741619266231464","0","47.1","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","11","99.9","79.5","20.400000000000006","10.762282441066315","89.23771755893368","0.1","3975","977","8101","3.9988","123","5.7374369013035915","0","45.92","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","18","100","91.58","8.420000000000002","6.640078365519171","93.35992163448083","0","4579","949","13343","3.9988","182","6.078502134378242","0","44.4","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","39","100","99","1","3.3091446616945506","96.69085533830545","0","4950","985","28781","3.9988","185","5.830574386759594","0","45.7","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","14","99.98","85.11999999999999","14.860000000000014","8.660989309657547","91.33901069034245","0.02","4256","956","10082","3.9988","224","6.038848573893931","0","45.52","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","20","100","92.78","7.219999999999999","6.325850468465069","93.67414953153494","0","4639","1006","14897","3.9988","176","5.82144109265737","0","47.06","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","100","95.56","4.439999999999998","5.607627666451196","94.3923723335488","0","4778","1041","17523","3.9988","132","5.741619266231484","0","47.1","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","40","100","99.08","0.9200000000000017","3.2307793230123325","96.76922067698767","0","4954","985","29503","3.9988","185","5.830574386759568","0","45.7","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","12","99.96","81.92","18.039999999999992","10","90","0.04","4096","981","8829","3.9988","123","5.737436901303597","0","45.92","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","100","92.52","7.480000000000004","6.32582322357019","93.6741767764298","0","4626","949","14053","3.9988","182","6.07850213437823","0","44.4","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","15","99.98","86.86","13.120000000000005","8.12234494477485","91.87765505522515","0.02","4343","956","10814","3.9988","224","6.03884857389398","0","45.52","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","41","100","99.22","0.7800000000000011","3.152302621051621","96.84769737894838","0","4961","985","30262","3.9988","185","5.830574386759574","0","45.7","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","21","100","93.67999999999999","6.320000000000007","6.040953581937188","93.95904641806281","0","4684","1006","15647","3.9988","176","5.821441092657428","0","47.06","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","16","100","88.28","11.719999999999999","7.6370600909743835","92.36293990902563","0","4414","957","11574","3.9988","224","6.0388485738939925","0","45.52","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","25","100","95.96000000000001","4.039999999999992","5.398537571954572","94.60146242804542","0","4798","1041","18242","3.9988","132","5.74161926623147","0","47.1","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","42","100","99.24","0.7600000000000051","3.078125","96.921875","0","4962","985","31015","3.9988","185","5.83057438675959","0","45.7","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","13","100","84.11999999999999","15.88000000000001","9.2821431940383","90.7178568059617","0","4206","984","9617","3.9988","123","5.737436901303639","0","45.92","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","20","100","93.26","6.739999999999995","6.023866954424273","93.97613304557572","0","4663","949","14805","3.9988","182","6.078502134378233","0","44.4","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","100","94.3","5.700000000000003","5.7919281478496165","94.20807185215038","0","4715","1006","16363","3.9988","176","5.821441092657407","0","47.06","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","43","100","99.32","0.6800000000000068","3.00570626468524","96.99429373531476","0","4966","985","31786","3.9988","185","5.830574386759624","0","45.7","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","26","100","96.52","3.480000000000004","5.193833258494237","94.80616674150576","0","4826","1041","19002","3.9988","132","5.741619266231475","0","47.1","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","17","100","89.56","10.439999999999998","7.219917012448132","92.78008298755186","0","4478","957","12298","3.9988","224","6.038848573893957","0","45.52","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","14","100","86.08","13.920000000000002","8.678779326159816","91.32122067384019","0","4304","984","10354","3.9988","123","5.73743690130359","0","45.92","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","44","100","99.42","0.5799999999999983","2.9363541511402595","97.06364584885974","0","4971","985","32560","3.9988","185","5.830574386759617","0","45.7","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","21","100","94.1","5.900000000000006","5.735871864611665","94.26412813538833","0","4705","949","15596","3.9988","182","6.078502134378234","0","44.4","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","100","95.04","4.959999999999994","5.549120194164046","94.45087980583595","0","4752","1006","17123","3.9988","176","5.821441092657414","0","47.06","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","27","100","97.14","2.8599999999999994","5.006492569614774","94.99350743038522","0","4857","1041","19752","3.9988","132","5.741619266231483","0","47.1","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","18","100","90.48","9.519999999999996","6.843046120843761","93.15695387915623","0","4524","957","13028","3.9988","224","6.038848573893906","0","45.52","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","45","100","99.44","0.5600000000000023","2.872808936331554","97.12719106366845","0","4972","985","33302","3.9988","185","5.830574386759642","0","45.7","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","15","100","87.6","12.400000000000006","8.158527485283145","91.84147251471686","0","4380","984","11077","3.9988","123","5.73743690130361","0","45.92","3500","3750"
"68","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","100","95.54","4.459999999999994","5.323878069432684","94.67612193056732","0","4777","1006","17890","3.9988","176","5.821441092657365","0","47.06","3500","3750"
"67","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","100","94.74000000000001","5.259999999999991","5.492215984721338","94.50778401527866","0","4737","949","16330","3.9988","182","6.078502134378204","0","44.4","3500","3750"
"66","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","28","100","97.38","2.6200000000000045","4.84276144398958","95.15723855601041","0","4869","1041","20455","3.9988","132","5.741619266231516","0","47.1","3500","3750"
"65","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","46","100","99.5","0.5","2.812598155392479","97.18740184460752","0","4975","985","34036","3.9988","185","5.830574386759595","0","45.7","3500","3750"
"69","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","100","91.36","8.64","6.5040097865977975","93.49599021340221","0","4568","957","13757","3.9988","224","6.038848573893991","0","45.52","3500","3750"
"70","platform","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","16","100","89.3","10.700000000000003","7.694112127609665","92.30588787239033","0","4465","984","11805","3.9988","123","5.7374369013036395","0","45.92","3500","3750"
